subject_id,name_cn,name,score,total,year,company,rate_1,rate_2,rate_3,rate_4,rate_5,rate_6,rate_7,rate_8,rate_9,rate_10
985,机动战士V高达,機動戦士Vガンダム,7.2,982,1993.0,テレビ朝日、サンライズ；协力：電通、創通エージェンシー,3,1,7,25,50,171,308,278,98,41
11191,小蜜蜂寻亲记,昆虫物語みなしごハッチ,7.3,54,1970.0,,0,0,0,0,3,8,18,21,2,2
3815,天使特警,キディ・グレイド,7.2,313,2002.0,GONZO DIGIMATION,0,1,0,3,13,67,103,92,19,15
3029,剧场版 精灵宝可梦 超世代 梦幻与波导的勇者 路卡利欧,劇場版ポケットモンスター アドバンスジェネレーション ミュウと波導の勇者 ルカリオ,7.2,1072,2005.0,"OLM TEAM KOITABASHI,小学館プロダクション",0,2,1,7,45,172,458,290,67,30
40533,邻座的怪同学,となりの怪物くん,7.2,8570,2012.0,,16,5,26,56,321,1421,3476,2601,399,249
217021,冥王,PLUTO,7.2,3531,2023.0,手塚プロダクション（大石光明、鄭熠、大内昴志郎、宇南山理央、境宗玄、李炅俅、ゴンザレス・ジョン・ヒロ、須藤幹太加、武藤貴彦、華平）；制作制片：ジェンコ,7,9,20,42,145,553,1311,1118,262,64
52783,骷髅13 剧场版,ゴルゴ13,7.2,198,1983.0,,0,1,1,4,6,33,71,63,9,10
28357,精灵世纪,精灵世纪,7.2,316,2006.0,,1,1,3,5,13,42,125,92,20,14
276641,银魂 THE FINAL,銀魂 THE FINAL,7.2,799,2021.0,,2,0,5,21,47,121,287,210,56,50
1729,GA 艺术科美术设计班,GA 芸術科アートデザインクラス,7.2,862,2009.0,,1,1,4,8,41,160,315,234,61,37
363880,键等 第二季,かぎなど シーズン2,7.2,1480,2022.0,ライデンフィルム京都スタジオ,0,2,1,7,60,243,647,401,66,53
84993,鲁邦三世 宝物返还大作战,ルパン三世 お宝返却大作戦!!,7.3,112,2003.0,,0,0,0,0,8,15,46,32,6,5
1703,纯情罗曼史,純情ロマンチカ,7.2,1394,2008.0,スタジオディーン,5,7,12,21,69,268,431,384,116,81
9567,四驱兄弟,爆走兄弟レッツ&ゴー!!,7.2,2277,1996.0,XEBEC,1,0,2,11,77,370,1030,612,115,59
63276,奥林匹斯星传,그리스 로마 신화 올림포스 가디언,7.2,561,2002.0,,0,1,0,3,14,80,268,163,22,10
443428,【我推的孩子】 第二季,【推しの子】 第2期,7.2,10804,2024.0,,29,14,24,82,332,1492,4793,3419,438,181
2886,棒球大联盟 第二季,メジャー 第2シリーズ,7.2,252,2005.0,"NHK、小学馆プロダクション,スタジオ雲雀",2,0,3,3,14,39,84,74,18,15
363957,夏日口袋,Summer Pockets,7.2,6866,2025.0,,30,10,31,112,363,1229,2453,1694,545,399
16235,未来日记,未来日記,7.2,14617,2011.0,,75,60,119,278,633,2212,5088,4444,1196,512
426983,歪小子斯科特,Scott Pilgrim Takes Off,7.2,511,2023.0,,0,1,3,7,18,79,198,163,31,11
4466,吸血姬美夕,吸血姫美夕,7.2,325,1997.0,AIC,0,1,1,1,14,58,135,78,22,15
246915,神推偶像登上武道馆我就死而无憾,推しが武道館いってくれたら死ぬ,7.2,3156,2020.0,,6,8,5,31,116,468,1304,999,152,67
513352,处女朋克：发条女孩,ヴァージン・パンク Clockwork Girl,7.3,72,2025.0,SHAFT,1,0,1,0,2,6,29,28,3,2
490,灼眼的夏娜,灼眼のシャナ,7.2,9052,2005.0,J.C.STAFF,14,14,30,79,374,1579,3567,2525,549,321
11683,花仙子,花の子ルンルン,7.2,353,1979.0,,2,0,0,4,16,54,138,106,21,12
136883,跳,ジャンピング,7.2,270,1984.0,,1,1,0,0,12,41,113,81,10,11
68237,正义联盟 第一季,Justice League Season 1,7.3,62,2001.0,,0,0,0,1,3,8,22,24,1,3
331751,IDOLiSH7-偶像星愿- Third BEAT! 第2部分,アイドリッシュセブン Third BEAT! 第2クール,7.2,146,2022.0,,1,2,0,4,5,25,45,41,13,10
293847,火凤燎原,火凤燎原,7.2,439,2023.0,灵樨文化,4,1,5,13,11,59,143,164,22,17
56759,丁丁历险记 第三季,The Adventures of Tintin Season 3,7.3,94,1992.0,,0,1,1,1,3,16,32,28,6,6
46538,三国志 第二部 长江的燃烧,三国志 第二部・長江燃ゆ!,7.3,89,1993.0,,0,0,0,2,2,15,39,20,5,6
98371,某科学的超电磁炮 OVA,とある科学の超電磁砲 炎天下の撮影モデルも楽じゃありませんわね,7.2,5388,2010.0,"J.C.STAFF,PROJECT-RAILGUN",4,2,8,23,185,913,2393,1451,227,182
52707,偶像大师 闪耀祭典,THE IDOLM@STER SHINY FESTA,7.2,1663,2012.0,A-1 Pictures,2,1,3,7,46,238,799,478,42,47
573786,致那一天开始培育我的你,あの日、プロデュースしてくれたあなたへ,7.3,84,2025.0,,1,1,0,0,3,11,33,23,9,3
331946,RE:cycle of the PENGUINDRUM [前篇] 你的列车是生存战略,RE:cycle of the PENGUINDRUM [前編] 君の列車は生存戦略,7.2,731,2022.0,ラパントラック,1,1,1,6,24,115,333,186,37,27
12576,天降之物 计时的悲伤女神,劇場版 そらのおとしもの 時計じかけの哀女神,7.2,3225,2011.0,,3,7,10,32,141,577,1258,878,170,149
54254,月神,La Luna,7.2,206,2011.0,,0,1,0,1,8,34,82,61,15,4
189446,ID-0,ID-0,7.2,1337,2017.0,ID-0 Project (WCS / バンダイビジュアル / ランティス / ウルトラスーパーピクチャーズ),2,0,6,19,47,186,540,458,63,16
36268,葫芦小金刚,葫芦小金刚,7.2,1363,,,6,4,7,10,57,231,533,368,87,60
49294,Love Live!,ラブライブ!,7.2,9645,2013.0,サンライズ第8スタジオ,28,14,39,94,386,1690,3887,2494,575,438
306210,外星也难民 第一季,Solar Opposites Season 1,7.2,219,2020.0,,1,0,1,3,6,35,81,78,7,7
280516,昨日之歌,イエスタデイをうたって,7.2,5185,2020.0,"動画工房,DMM.futureworks",12,9,22,69,187,800,2025,1658,302,101
1272,竹剑少女,バンブーブレード -BAMBOO BLADE-,7.2,1224,2007.0,,0,1,2,12,41,214,480,394,54,26
292970,魔女之旅,魔女の旅々,7.2,15243,2020.0,C2C,26,27,57,209,597,2433,6127,4431,812,524
2326,宇宙星路,宇宙のステルヴィア,7.2,300,2003.0,,0,1,1,4,13,60,96,93,20,12
62281,王者天下 第二季,キングダム 第2シリーズ,7.2,461,2013.0,,2,2,1,2,17,67,191,147,18,14
764,今天的五年二班 OVA,今日の5の2 OVA,7.2,901,2006.0,真空間、リリクス,0,1,2,6,39,160,350,268,50,25
13618,我是大哥大,今日から俺は!!,7.2,226,1993.0,,0,0,0,2,16,41,71,76,9,11
116461,食戟之灵,食戟のソーマ,7.2,8595,2015.0,,5,6,21,43,246,1299,3903,2614,314,144
212610,攻壳机动队 SAC_2045,攻殻機動隊 SAC_2045,7.2,1545,2020.0,Production I.G × SOLA DIGITAL ARTS,10,1,8,20,58,198,617,529,76,28
100517,记录的地平线 第二季,ログ・ホライズン 第2シリーズ,7.2,4315,2014.0,,3,4,11,40,163,675,1811,1300,211,97
1931,最终兵器彼女,最終兵器彼女,7.2,1858,2002.0,GONZO DIGIMATION,8,5,17,41,92,316,626,479,186,88
3515,火球,ファイアボール,7.2,556,2008.0,"荒川航,Walt Disney Studios Motion Pictures International",3,2,5,5,21,97,204,151,44,24
77646,天方魔谭MAGI 第二季,マギ The kingdom of magic,7.2,1962,2013.0,,2,1,7,21,66,320,797,613,88,47
279700,灵能百分百 第一回灵能相谈所犒劳旅行～心满意足的治愈之旅～,モブサイコ100 第一回霊とか相談所慰安旅行～ココロ満たす癒やしの旅～,7.2,2540,2019.0,,3,3,1,5,49,382,1309,640,75,73
3054,大魔法峠,大魔法峠,7.2,867,2006.0,Studio Barcelona(现diomedéa),2,2,1,9,37,146,331,262,54,23
4522,变形金刚 ANIMATED,TRANSFORMERS ANIMATED,7.3,72,2007.0,"ムークアニメーション、アンサー・スタジオ,日本語版:バーナムスタジオ、ACクリエイト",0,0,3,0,2,15,19,22,5,6
144465,侦探歌剧 少女福尔摩斯 ～逆袭的少女福尔摩斯～,探偵オペラ ミルキィホームズ ～逆襲のミルキィホームズ～,7.2,296,2016.0,,1,1,1,3,15,43,112,90,23,7
463778,在地下城寻求邂逅是否搞错了什么 第五季 丰饶的女神篇,ダンジョンに出会いを求めるのは間違っているだろうかⅤ 豊穣の女神篇,7.2,2828,2024.0,,7,7,9,24,91,433,1247,799,108,103
175428,乐高蝙蝠侠大电影,The Lego Batman Movie,7.2,291,2017.0,,0,0,1,2,14,51,101,100,18,4
83067,剧场版 心理测量者,劇場版 PSYCHO-PASS サイコパス,7.2,3256,2015.0,"サイコパス製作委員会（フジテレビジョン、東宝、Production I.G、ソニー・ミュージックエンタテインメント、京楽産業ホールディングス、電通、Nitro+）,Production I.G",4,2,9,29,118,460,1418,1021,151,44
425998,Re：从零开始的异世界生活 第三季 袭击篇,Re:ゼロから始める異世界生活 3rd season 襲擊編,7.2,6916,2024.0,,18,8,21,63,235,1101,2929,2027,308,206
425,哆啦A梦：大雄的恐龙,ドラえもん のび太の恐竜,7.2,927,1980.0,,0,1,2,3,30,156,421,245,39,30
309807,偶像大师 百万现场！,アイドルマスター ミリオンライブ！,7.2,1860,2023.0,白組,12,5,13,24,108,317,632,501,146,102
285813,大欺诈师,GREAT PRETENDER,7.2,4140,2020.0,,7,3,24,56,180,601,1582,1397,224,66
298070,非人哉 第三部分,非人哉 Part.3,7.2,523,2020.0,,0,0,0,5,11,89,252,126,19,21
48669,战勇。,戦勇。,7.2,2508,2013.0,,3,2,6,22,117,379,1002,807,123,47
511207,前桥魔女,前橋ウィッチーズ,7.2,3569,2025.0,,19,16,22,72,175,477,1269,1165,246,108
542203,东岛丹三郎想成为假面骑士,東島丹三郎は仮面ライダーになりたい,7.2,1445,2025.0,,9,1,2,16,49,201,605,477,53,32
33820,中华小子,中华小子,7.2,1239,,,3,1,3,9,36,225,503,366,55,38
354700,吉伊卡哇,ちいかわ,7.2,663,2022.0,,15,5,8,3,41,95,194,204,39,59
110885,麦兜·我和我妈妈,麥兜·我和我媽媽,7.2,184,2014.0,,1,1,1,1,12,24,73,49,10,12
38470,CLAMP仙境,CLAMP IN WONDERLAND,7.2,129,1994.0,,0,0,0,0,7,23,52,35,5,7
5467,魔动王,魔動王グランゾート,7.2,1170,1989.0,,0,1,2,1,36,193,540,322,48,27
310927,喜羊羊与灰太狼之跨时空救兵,喜羊羊与灰太狼之跨时空救兵,7.2,107,2019.0,,1,0,2,1,6,14,34,35,9,5
12703,境界线上的地平线,境界線上のホライゾン,7.2,4391,2011.0,サンライズ第8スタジオ,19,12,35,105,257,740,1360,1244,419,200
281283,狐妖小红娘6 竹业篇,狐妖小红娘 竹业篇,7.2,934,2019.0,绘梦、洛水花原,2,1,3,8,43,174,373,221,61,48
79686,银河英雄传说外传 夺还者,銀河英雄伝説外伝 奪還者,7.2,169,2000.0,,1,0,1,0,4,30,70,46,13,4
29073,军火女王,ヨルムンガンド,7.2,4189,2012.0,,15,6,20,52,184,676,1547,1321,264,104
528,东京糖衣巧克力,東京マーブルチョコレート,7.2,865,2007.0,,3,3,7,6,39,136,316,276,59,20
228715,你想活出怎样的人生,君たちはどう生きるか,7.2,6896,2023.0,,18,19,23,98,295,1130,2630,1988,528,167
266070,房间露营△,へやキャン△,7.2,3376,2020.0,DeNAコンテンツ企画部,2,2,3,15,97,523,1616,915,120,83
18616,犬夜叉 天下霸道之剑,犬夜叉 天下覇道の剣,7.2,973,2003.0,サンライズ,3,0,0,1,30,177,440,245,39,38
18004,侵略！？乌贼娘,侵略!?イカ娘,7.2,3934,2011.0,diomedéa,1,5,7,26,121,661,1686,1185,166,76
28389,鸭子侦探,A Miss Mallard Mystery,7.2,702,2000.0,Cinar,2,1,1,3,24,108,323,180,44,16
28167,樱桃小丸子：我最喜欢的歌,ちびまる子ちゃん わたしの好きな歌,7.2,77,1992.0,,0,0,0,0,4,12,33,21,3,4
8999,蜡笔小新：我的超时空新娘,クレヨンしんちゃん 超時空!嵐を呼ぶオラの花嫁,7.2,896,2010.0,,0,1,1,7,31,131,427,238,31,29
894,玛利亚狂热,まりあ†ほりっく,7.2,3522,2009.0,SHAFT,13,6,12,48,156,572,1317,1070,242,86
3413,今天的五年二班,今日の5の2,7.2,1239,2008.0,,4,3,5,17,57,177,474,410,61,31
82770,幻想万华镜 泡沫、哀伤的桃源,幻想万華鏡 泡沫、哀のまほろば,7.2,675,2012.0,満福神社,0,2,0,6,29,113,273,205,23,24
46312,头文字D Fifth Stage,頭文字D Fifth Stage,7.2,937,2012.0,ウェッジリンク,1,1,2,11,46,151,377,261,57,30
1938,蒸汽男孩,スチームボーイ,7.2,1592,2004.0,"サンライズ,STEAMBOY製作委員会",2,2,7,25,50,255,650,467,104,30
80196,鲁邦三世 绿VS红,ルパン三世 GREEN vs RED,7.2,175,2008.0,,0,0,2,3,6,27,68,51,13,5
42342,京骚戏画,京騒戯画,7.2,1261,2012.0,,5,1,3,19,47,205,501,366,79,35
254895,Endro~！,えんどろ〜！,7.2,2743,2019.0,,2,3,6,29,116,472,1072,826,150,67
80932,齐木楠雄的灾难,斉木楠雄のΨ難,7.2,973,2013.0,,1,4,5,26,49,156,351,270,50,61
450,哆啦A梦：大雄的天方夜谭,ドラえもん のび太のドラビアンナイト,7.2,584,1991.0,シンエイ動画、小学館、テレビ朝日,1,0,2,4,19,91,269,153,26,19
1930,新撰组异闻录 铁,PEACE MAKER 鐵,7.2,688,2003.0,"テレビ朝日,GONZO DIGIMATION",0,2,3,13,38,122,219,223,43,25
315516,水果篮子 最终季,フルーツバスケット The Final,7.2,723,2021.0,トムス・エンタテインメント / 8PAN,9,0,3,19,29,122,242,200,63,36
169274,偶像活动Stars,アイカツスターズ!,7.2,207,2016.0,,1,2,0,2,11,36,72,59,10,14
8249,无责任舰长,無責任艦長タイラー,7.2,236,1993.0,タツノコプロダクション,1,3,1,6,12,27,83,75,19,9
365437,放学后失眠的你,君は放課後インソムニア,7.2,4653,2023.0,ライデンフィルム,4,6,9,44,167,742,1966,1421,200,94
5426,足球小将,キャプテン翼,7.2,1006,1983.0,,2,3,2,12,39,168,413,271,65,31
10374,佛兰德斯的狗,フランダースの犬,7.3,53,1975.0,ズイヨー映像（瑞鷹）,0,1,1,1,3,9,11,16,8,3
2776,光速蒙面侠21,アイシールド21,7.2,318,2005.0,,1,1,2,4,14,54,120,86,22,14
1650,你所期望的永远,君が望む永遠,7.2,1468,2003.0,,11,5,13,19,73,244,497,422,130,54
9304,猫眼三姐妹,キャッツ・アイ,7.2,1262,1983.0,東京ムービー新社（トムス・エンタテインメント）,1,2,4,7,45,207,566,332,57,41
71955,夜樱四重奏 花之歌,夜桜四重奏 〜ハナノウタ〜,7.2,1239,2013.0,,1,0,4,6,63,222,464,393,48,38
242483,剧场版 温泉屋的小老板娘,劇場版 若おかみは小学生!,7.2,786,2018.0,DLE、MADHOUSE,4,0,5,8,37,133,279,243,61,16
225631,黑社会的超能力女儿,ヒナまつり,7.2,9082,2018.0,,11,15,16,73,270,1430,3996,2759,363,149
35989,死亡笔记特别篇 幻觉之神,DEATH NOTE リライト 幻視する神,7.2,594,2007.0,"DEATH NOTE製作委員会（日本テレビ、D.N.ドリームパートナーズ、VAP、集英社、マッドハウス）,MADHOUSE",0,1,3,5,16,120,251,137,31,30
183891,魔卡少女樱 透明牌篇,カードキャプターさくら クリアカード編,7.2,3626,2018.0,,5,5,11,43,164,684,1414,900,245,155
10376,代号17,フィギュア17 つばさ&ヒカル,7.2,161,2001.0,OLM Team WASAKI,0,1,1,1,8,30,56,45,12,7
291039,水果篮子 第二季,フルーツバスケット 2nd season,7.2,881,2020.0,トムス・エンタテインメント / 8PAN,1,2,5,13,33,161,314,278,45,29
3631,东之伊甸 剧场版I The King of Eden,東のエデン 劇場版I The King of Eden,7.2,2191,2009.0,Production I.G,12,7,18,34,84,365,764,679,177,51
286124,剧场版 高达Reconguista in G Ⅱ 贝尔利出击,劇場版 Gのレコンギスタ II ベルリ 撃進,7.2,465,2020.0,サンライズ,2,0,1,5,16,56,204,165,11,5
54256,天地无用! 魉皇鬼,天地無用! 魎皇鬼,7.2,218,1992.0,,0,0,1,0,11,35,99,51,14,7
126581,无头骑士异闻录×2 承 我的心是火锅的形状,デュラララ!!×2 承 私の心は鍋模様,7.2,1272,2015.0,,4,0,4,9,34,200,581,354,61,25
175198,91天,91Days,7.2,1923,2016.0,91Days製作委員会・毎日放送,4,1,1,17,75,328,774,591,101,31
424454,魔法使光之美少女！！～未来之日～,魔法つかいプリキュア！！～MIRAI DAYS～,7.2,381,2025.0,東映アニメーション×スタジオディーン,4,1,1,5,24,77,114,93,38,24
4140,库拉乌 幻之记忆,KURAU Phantom Memory,7.2,371,2004.0,テレビ朝日,1,0,3,4,23,68,122,105,30,15
2970,名侦探柯南 世纪末的魔术师,名探偵コナン 世紀末の魔術師,7.2,4465,1999.0,東京ムービー（トムス・エンタテインメント）,3,3,9,13,138,710,2131,1180,181,97
90367,回忆中的玛妮,思い出のマーニー,7.2,930,2014.0,,1,2,6,14,36,156,359,266,69,21
112818,道成寺,道成寺,7.2,70,,,0,0,0,1,3,11,28,20,5,2
11909,神偷奶爸,Despicable Me,7.2,2478,2010.0,,2,4,11,17,73,361,1173,695,81,61
142812,鬼牌游戏,ジョーカー・ゲーム,7.2,2307,2016.0,,2,7,7,16,94,356,955,735,95,40
2968,名侦探柯南 计时引爆摩天楼,名探偵コナン 時計じかけの摩天楼,7.2,4645,1997.0,キョクイチ東京ムービー（トムス・エンタテインメント）,1,3,11,23,145,769,2154,1244,182,113
5428,美少女战士R,美少女戦士セーラームーンR,7.2,462,1993.0,"テレビ朝日、東映、東映エージエンシー,東映アニメーション",0,1,3,3,18,96,181,106,31,23
2661,轻声密语,ささめきこと,7.2,1064,2009.0,,3,2,5,12,50,179,398,323,60,32
80993,进击的巨人 OAD,進撃の巨人 OAD,7.2,3188,2013.0,,13,2,4,18,127,547,1498,673,114,192
96668,刺客信条：余烬,Assassin's Creed: Embers,7.2,165,2011.0,UbiWorkshop,0,0,0,0,3,41,66,37,13,5
160970,京剧猫,京剧猫,7.2,278,2015.0,,1,1,1,2,10,40,125,76,12,10
212240,魔卡少女樱 透明牌篇 序幕 小樱与两人的小熊,カードキャプターさくら クリアカード編 プロローグ さくらとふたつのくま,7.2,1185,2017.0,,2,1,3,7,39,207,535,291,62,38
1965,英国恋物语艾玛 第二幕,英國戀物語エマ 第二幕,7.2,204,2007.0,亜細亜堂,0,0,1,2,11,39,67,67,10,7
221994,养家之人,The Breadwinner,7.2,312,2017.0,Cartoon Saloon,3,0,1,4,13,40,130,96,17,8
485936,mono女孩,mono,7.2,7174,2025.0,,12,7,14,48,256,1165,3115,2117,315,125
397781,风的去向,風のゆくえ,7.2,193,2022.0,,0,0,1,2,10,40,56,67,13,4
13097,魔发奇缘,Tangled,7.2,850,2010.0,,2,3,1,7,34,142,340,256,50,15
4473,GA 艺术科美术设计班 OVA,GA 芸術科アートデザインクラス OVA,7.2,320,2010.0,,0,0,1,2,12,57,137,82,23,6
302293,龙与魔女,BURN THE WITCH,7.2,4551,2020.0,teamヤマヒツヂ／スタジオコロリド,3,4,10,38,131,711,2032,1419,140,63
84701,宇宙战舰大和号2199 星巡的方舟,宇宙戦艦ヤマト2199 星巡る方舟,7.2,290,2014.0,,2,0,3,1,11,41,122,88,14,8
247086,职场小烈,アグレッシブ烈子,7.2,125,2018.0,,0,0,0,1,3,25,50,37,6,3
39503,小马王,Spirit: Stallion of the Cimarron,7.2,100,2002.0,,1,0,0,1,8,14,36,26,9,5
217573,轻松小熊和小薰,リラックマとカオルさん,7.2,132,2019.0,,1,0,1,3,8,14,46,49,5,5
52586,迷你偶像,ぷちます! -プチ・アイドルマスター-,7.2,824,2013.0,,1,1,1,5,38,152,328,230,44,24
455,哆啦A梦：大雄的创世日记,ドラえもん のび太の創世日記,7.2,632,1995.0,シンエイ動画、小学館、テレビ朝日,1,0,2,4,27,90,292,178,19,19
269023,闪亮美妙☆频道 第二季,キラッとプリ☆チャン シーズン2,7.2,75,2019.0,タツノコプロ・DONGWOO A&E,0,0,0,2,2,17,28,16,3,7
1842,我叫MT 第一季,我叫MT 第一季,7.2,871,2009.0,,4,5,2,13,47,143,311,256,54,36
12192,滑头鬼之孙～千年魔京～,ぬらりひょんの孫～千年魔京～,7.2,3340,2011.0,,2,6,8,25,143,605,1379,907,139,126
9397,MÄR 魔法世界,MÄR-メルヘヴン-,7.2,443,2005.0,SynergySP,0,1,0,9,18,86,176,101,30,22
82777,我的青春恋爱物语果然有问题 OVA,やはり俺の青春ラブコメはまちがっている。 OVA,7.2,5871,2013.0,,8,4,13,26,211,999,2733,1448,200,229
111097,超能陆战队,Big Hero 6,7.2,3759,2014.0,,3,2,12,26,135,584,1701,1081,134,81
88493,一周的朋友。,一週間フレンズ。,7.2,5871,2014.0,,7,7,13,40,217,987,2536,1684,247,133
274232,第十三届东方M-1漫才大赛,第13回東方M-1ぐらんぷり,7.2,70,2018.0,沌x、真埼、chie、Sergay、Jane,0,0,0,0,4,8,30,25,3,0
11715,.hack//量子,.hack//Quantum,7.2,414,2011.0,KINEMA CITRUS,0,1,0,4,14,84,158,119,24,10
481211,仙逆 年番,仙逆 年番,7.2,319,2024.0,,4,3,5,5,15,45,107,93,16,26
10422,迷糊女战士,へっぽこ実験アニメーション エクセル♥サーガ,7.2,201,1999.0,J.C.STAFF,1,2,4,1,12,40,52,53,27,9
223818,牵牛花与加濑同学。,あさがおと加瀬さん。,7.2,2972,2018.0,ZEXCS,2,1,5,29,129,515,1254,815,124,98
555159,《崩坏：星穹铁道》二周年特别动画：「不虚此行」,《崩坏：星穹铁道》二周年特别动画：「不虚此行」,7.2,97,2025.0,大火鸟文化,1,1,1,1,3,16,27,37,8,2
402223,在地下城寻求邂逅是否搞错了什么 第四季 深章 灾厄篇,ダンジョンに出会いを求めるのは間違っているだろうかⅣ 深章 厄災編,7.2,3327,2023.0,J.C.STAFF,6,6,8,39,112,549,1448,918,140,101
160674,鲁邦三世 意大利游戏,ルパン三世 イタリアン・ゲーム,7.2,274,2016.0,,0,0,2,0,11,49,111,82,14,5
369304,咒术回战 怀玉･玉折 / 涩谷事变,呪術廻戦 懐玉・玉折／渋谷事変,7.2,8517,2023.0,MAPPA,30,16,23,87,283,1266,3730,2593,311,178
1951,魔女猎人罗宾,Witch Hunter ROBIN,7.2,347,2002.0,サンライズ,1,1,0,5,14,68,116,115,17,10
234413,偶像活动Friends,アイカツフレンズ！,7.2,170,2018.0,,1,0,0,0,19,30,53,41,15,11
22912,UN-GO episode: 0 因果论,UN-GO episode:0 因果論,7.2,1171,2011.0,,1,4,4,15,50,191,463,354,61,28
123136,排球少年剧场版 结束与开始,劇場版 ハイキュー!! 終わりと始まり,7.2,474,2015.0,,1,1,1,1,23,86,200,118,21,22
8882,梦幻拉拉,魔法のステージファンシーララ,7.2,92,1998.0,ぴえろ,0,0,0,3,8,10,29,31,11,0
42388,人参王国,人参王国,7.2,59,,,0,0,1,1,3,9,18,19,8,0
305402,京剧猫之脚踏实地,京剧猫之脚踏实地,7.2,112,2020.0,璀璨星空,2,0,0,1,2,18,48,31,3,7
37012,机甲猎兵迈罗林克,機甲猟兵メロウリンク,7.2,132,1988.0,サンライズ,0,0,0,1,4,23,53,45,5,1
38040,Little Busters!,リトルバスターズ！,7.2,5612,2012.0,,18,14,23,88,300,968,2054,1552,383,212
8982,蜡笔小新：风起云涌的丛林冒险,クレヨンしんちゃん 嵐を呼ぶジャングル,7.2,703,2000.0,シンエイ動画、テレビ朝日、アサツー ディ・ケイ,0,3,1,4,22,117,321,189,25,21
260467,荒野的寿飞行队,荒野のコトブキ飛行隊,7.2,1482,2019.0,,5,2,7,10,66,217,590,519,43,23
79973,米老鼠2013 第一季,Mickey Mouse Season 1,7.2,73,2013.0,,2,2,0,1,3,7,19,28,8,3
54338,圣哥传,聖☆おにいさん,7.2,931,2013.0,,4,1,5,15,42,128,384,280,46,26
3848,花丸幼稚园,はなまる幼稚園,7.2,2669,2010.0,GAINAX,1,4,7,16,112,481,1089,765,135,59
101820,七大罪,七つの大罪,7.2,5227,2014.0,,8,3,18,47,209,842,2212,1567,207,114
129988,野良神 ARAGOTO,ノラガミ ARAGOTO,7.1,8077,2015.0,BONES,12,10,15,54,257,1208,3780,2348,256,137
42339,军火女王 PERFECT ORDER,ヨルムンガンド PERFECT ORDER,7.2,2838,2012.0,,10,8,9,40,126,444,1112,858,173,58
105745,不射之射,不射之射,7.2,75,,,0,0,2,0,2,15,24,25,4,3
456167,百妖谱·洛阳篇,百妖谱·洛阳篇,7.2,55,2025.0,,1,0,1,0,1,8,23,13,5,3
170242,信长的忍者,信長の忍び,7.2,875,2016.0,,0,0,1,5,26,138,405,267,24,9
63012,祈愿物语,ユンカース・カム・ヒア,7.2,137,1995.0,トライアングルスタッフ,1,0,1,1,7,19,51,45,11,1
238430,血界战线 & BEYOND OAD,血界戦線 & BEYOND OAD,7.2,927,2018.0,,1,1,2,6,25,149,453,231,32,27
126618,海绵宝宝 第六季,SpongeBob SquarePants (Season 6),7.2,253,2008.0,,1,1,4,3,10,43,97,67,8,19
458,哆啦A梦：大雄与银河超特急,ドラえもん のび太と銀河超特急,7.2,506,1996.0,シンエイ動画、小学館、テレビ朝日,1,0,2,1,16,94,228,122,27,15
91628,星际5555：异星梦系统秘传,インターステラ5555:THE 5TORY OF THE 5ECRET 5TAR 5YSTEM,7.2,124,2003.0,,0,0,1,2,6,24,37,42,10,2
38216,高桥留美子剧场,高橋留美子劇場,7.2,111,2003.0,トムス・エンタテインメント,0,0,0,0,8,18,46,26,11,2
440659,你的友好邻居蜘蛛侠,Your Friendly Neighborhood Spider-Man,7.2,132,2025.0,,0,1,1,2,4,18,50,49,6,1
2774,新机动战记高达W,新機動戦記ガンダムW,7.1,1761,1995.0,テレビ朝日、サンライズ,3,4,7,23,63,318,690,508,104,41
1505,天堂餐馆,リストランテ・パラディーゾ,7.2,554,2009.0,,1,0,2,4,25,123,185,163,33,18
117645,生命之书,The Book of Life,7.2,57,2014.0,,0,0,0,0,0,13,22,20,1,1
1780,骷髅13,ゴルゴ13,7.2,182,2008.0,,0,0,0,3,9,45,58,45,9,13
2257,爱丽丝学园,学園アリス,7.1,1087,2004.0,"総合ビジョン,グループ・タック",0,1,1,6,52,219,417,306,51,34
108595,钻石王牌 OAD,ダイヤのA OAD,7.2,176,2014.0,MADHOUSE×Production I.G,0,0,0,3,5,38,66,51,4,9
3023,剧场版 精灵宝可梦 幻之宝可梦 洛奇亚爆诞,劇場版ポケットモンスター 幻のポケモン ルギア爆誕,7.1,1095,1999.0,"小学館プロダクション,OLM",0,2,0,7,44,199,480,281,48,34
37178,超电磁侠波鲁吉斯V,超電磁マシーン ボルテスV,7.2,72,1977.0,,0,0,2,1,0,17,21,23,5,3
114612,小马宝莉：彩虹摇滚,My Little Pony Equestria Girls: Rainbow Rocks,7.2,206,2014.0,,0,1,1,2,8,37,84,53,12,8
416534,Overtake!,オーバーテイク！,7.1,1489,2023.0,,3,1,8,10,62,233,604,495,57,16
237834,中间管理录利根川,中間管理録トネガワ,7.1,1627,2018.0,,3,3,9,16,64,238,705,490,70,29
16805,时间飞船,タイムボカン,7.2,74,1975.0,,0,0,1,2,1,8,35,22,3,2
82490,湘南爆走族,湘南爆走族,7.2,67,1986.0,,0,0,0,0,5,13,23,16,10,0
210289,咱们裸熊 第三季,We Bare Bears Season 3,7.2,202,2017.0,,0,0,0,0,6,40,84,62,8,2
9389,红领巾侠,红领巾侠,7.1,600,2011.0,,4,1,2,7,34,97,217,181,41,16
